subid;sex;age;country;person;bond;valence;face;hand;leg
647115;male;18;japan;F_Stranger;2;2;0;0;0
647115;male;18;japan;M_Stranger;2;2;0;0;0
648792;male;18;japan;Partner;NA;NA;NA;NA;NA
648792;male;18;japan;Mother;10;10;0.99861;0.90412;0.34501
648792;male;18;japan;Father;10;10;1;0.94496;0.58841
648792;male;18;japan;Sister;9;10;0.9745;0.86612;0.23428
648792;male;18;japan;Brother;NA;NA;NA;NA;NA
648792;male;18;japan;Aunt;6;9;0.96152;0.51314;0.59336
648792;male;18;japan;Uncle;6;9;1;0.88636;0.66799
648792;male;18;japan;F_Cousin;2;5;0.97497;0.67401;0.40285
648792;male;18;japan;M_Cousin;6;9;1;0.89595;0.50107
648792;male;18;japan;F_Friend;10;10;0;0;0
648792;male;18;japan;M_Friend;10;10;1;0.80895;0.75951
648792;male;18;japan;F_Acq;3;5;0.0013908;0.65874;0.023292
648792;male;18;japan;M_Acq;3;5;0.11683;0.47798;0.00029115
648792;male;18;japan;F_Stranger;1;1;0;0;0
648792;male;18;japan;M_Stranger;1;1;0;0;0
648989;male;19;japan;Partner;NA;NA;NA;NA;NA
648989;male;19;japan;Mother;8;7;0;0;0
648989;male;19;japan;Father;1;1;0;0;0
648989;male;19;japan;Sister;NA;NA;NA;NA;NA
648989;male;19;japan;Brother;NA;NA;NA;NA;NA
648989;male;19;japan;Aunt;7;7;0.22902;0.44034;9.71E-05
648989;male;19;japan;Uncle;8;5;0.054242;0;0
648989;male;19;japan;F_Cousin;5;6;0.0013908;0.74964;9.71E-05
648989;male;19;japan;M_Cousin;5;3;0.0013908;0.73935;9.71E-05
648989;male;19;japan;F_Friend;10;9;0.80436;0.95312;0.64315
648989;male;19;japan;M_Friend;7;6;0;0;0
648989;male;19;japan;F_Acq;4;8;0.0013908;0.5;0.24
648989;male;19;japan;M_Acq;5;5;0;0;0
648989;male;19;japan;F_Stranger;5;7;0.33472;0.49716;0.00048525
648989;male;19;japan;M_Stranger;2;4;0;0;0
651090;male;18;japan;Partner;NA;NA;NA;NA;NA
651090;male;18;japan;Mother;8;6;0.13213;0.14134;0.0001941
651090;male;18;japan;Father;8;6;0.07974;0.12003;0.0001941
651090;male;18;japan;Sister;8;6;0.00046361;0.34304;0.0072787
651090;male;18;japan;Brother;8;6;0.00092721;0.0625;0.0005823
651090;male;18;japan;Aunt;8;6;0.00046361;0.25391;0.00048525
651090;male;18;japan;Uncle;8;6;0.031989;0.27166;0.00048525
651090;male;18;japan;F_Cousin;8;6;0;0.058594;0.0001941
651090;male;18;japan;M_Cousin;NA;NA;NA;NA;NA
651090;male;18;japan;F_Friend;8;7;0.017617;0.15518;0.0015528
651090;male;18;japan;M_Friend;8;6;0.00046361;0.21058;0.0005823
651090;male;18;japan;F_Acq;7;7;0;0.0088778;0.0001941
651090;male;18;japan;M_Acq;7;6;0.00046361;0.14276;9.71E-05
651090;male;18;japan;F_Stranger;6;5;0;0;0
651090;male;18;japan;M_Stranger;6;5;0;0;0
662077;male;19;japan;Partner;NA;NA;NA;NA;NA
662077;male;19;japan;Mother;5;1;0;0;0
662077;male;19;japan;Father;3;1;0;0;0
662077;male;19;japan;Sister;3;1;0;0;0
662077;male;19;japan;Brother;NA;NA;NA;NA;NA
662077;male;19;japan;Aunt;NA;NA;NA;NA;NA
662077;male;19;japan;Uncle;3;1;0;0;0
662077;male;19;japan;F_Cousin;NA;NA;NA;NA;NA
662077;male;19;japan;M_Cousin;NA;NA;NA;NA;NA
662077;male;19;japan;F_Friend;NA;NA;NA;NA;NA
662077;male;19;japan;M_Friend;NA;NA;NA;NA;NA
662077;male;19;japan;F_Acq;NA;NA;NA;NA;NA
662077;male;19;japan;M_Acq;NA;NA;NA;NA;NA
662077;male;19;japan;F_Stranger;1;1;0;0;0
662077;male;19;japan;M_Stranger;1;1;0;0;0
662539;male;19;japan;Partner;NA;NA;NA;NA;NA
662539;male;19;japan;Mother;10;9;0.0055633;0;9.71E-05
662539;male;19;japan;Father;10;6;0.2828;0;9.71E-05
662539;male;19;japan;Sister;10;6;0.64673;0.47408;0.0010675
662539;male;19;japan;Brother;10;5;0;0;0.00067935
662539;male;19;japan;Aunt;4;3;0;0;0.0001941
662539;male;19;japan;Uncle;4;3;0.0078813;0;0.00048525
662539;male;19;japan;F_Cousin;6;5;0.32128;0;0.00048525
662539;male;19;japan;M_Cousin;6;5;0;0;0.0001941
662539;male;19;japan;F_Friend;5;5;0.0013908;0.37429;0.0005823
662539;male;19;japan;M_Friend;5;4;0;0;9.71E-05
662539;male;19;japan;F_Acq;4;4;0.00046361;0.14879;0.0005823
662539;male;19;japan;M_Acq;4;3;0;0;0
662539;male;19;japan;F_Stranger;3;3;0.00046361;0.15518;0.00029115
662539;male;19;japan;M_Stranger;3;2;0;0;0
669728;male;19;japan;Partner;NA;NA;NA;NA;NA
669728;male;19;japan;Mother;5;4;0;0;0
669728;male;19;japan;Father;5;4;0;0;0
669728;male;19;japan;Sister;NA;NA;NA;NA;NA
669728;male;19;japan;Brother;NA;NA;NA;NA;NA
669728;male;19;japan;Aunt;5;4;0;0;0
669728;male;19;japan;Uncle;5;4;0;0;0
669728;male;19;japan;F_Cousin;1;1;0;0;0
669728;male;19;japan;M_Cousin;1;1;0;0;0
669728;male;19;japan;F_Friend;NA;NA;NA;NA;NA
669728;male;19;japan;M_Friend;5;4;0;0;0
669728;male;19;japan;F_Acq;NA;NA;NA;NA;NA
669728;male;19;japan;M_Acq;NA;NA;NA;NA;NA
669728;male;19;japan;F_Stranger;1;1;0;0;0
669728;male;19;japan;M_Stranger;1;1;0;0;0
673779;male;19;japan;Partner;NA;NA;NA;NA;NA
673779;male;19;japan;Mother;9;7;0.38062;0.40341;0.75631
673779;male;19;japan;Father;3;1;0;0;0
673779;male;19;japan;Sister;8;7;0.4089;0.9407;0.57376
673779;male;19;japan;Brother;NA;NA;NA;NA;NA
673779;male;19;japan;Aunt;NA;NA;NA;NA;NA
673779;male;19;japan;Uncle;5;4;0;0;0
673779;male;19;japan;F_Cousin;NA;NA;NA;NA;NA
673779;male;19;japan;M_Cousin;NA;NA;NA;NA;NA
673779;male;19;japan;F_Friend;7;6;0;0;0
673779;male;19;japan;M_Friend;7;6;0;0;0
673779;male;19;japan;F_Acq;6;6;0;0;0
673779;male;19;japan;M_Acq;6;6;0;0;0
673779;male;19;japan;F_Stranger;6;4;0;0;0
673779;male;19;japan;M_Stranger;6;4;0;0;0
679524;male;19;japan;Partner;NA;NA;NA;NA;NA
679524;male;19;japan;Mother;8;3;0;0;0
679524;male;19;japan;Father;6;4;0;0.22656;0
679524;male;19;japan;Sister;NA;NA;NA;NA;NA
679524;male;19;japan;Brother;8;4;0;0;0
679524;male;19;japan;Aunt;7;3;0;0;0
679524;male;19;japan;Uncle;5;3;0;0;0
679524;male;19;japan;F_Cousin;7;3;0;0;0
679524;male;19;japan;M_Cousin;5;3;0;0;0
679524;male;19;japan;F_Friend;6;2;0;0;0
679524;male;19;japan;M_Friend;8;3;0;0.30824;0
679524;male;19;japan;F_Acq;5;2;0;0;0
679524;male;19;japan;M_Acq;6;2;0;0;0
679524;male;19;japan;F_Stranger;3;1;0;0;0
679524;male;19;japan;M_Stranger;3;1;0;0;0
681493;male;19;japan;Partner;NA;NA;NA;NA;NA
681493;male;19;japan;Mother;9;8;0;0;0.0012616
681493;male;19;japan;Father;9;8;0;0;0
681493;male;19;japan;Sister;NA;NA;NA;NA;NA
681493;male;19;japan;Brother;NA;NA;NA;NA;NA
681493;male;19;japan;Aunt;9;8;0;0;0.00029115
681493;male;19;japan;Uncle;9;8;0;0.0081676;0.0012616
681493;male;19;japan;F_Cousin;9;8;0;0;0
681493;male;19;japan;M_Cousin;9;8;0;0;0
681493;male;19;japan;F_Friend;9;8;0.20399;0.14489;0.263
681493;male;19;japan;M_Friend;9;8;0;0;0
681493;male;19;japan;F_Acq;9;8;0;0;0
681493;male;19;japan;M_Acq;9;8;0;0;0
681493;male;19;japan;F_Stranger;9;8;0;0;0
681493;male;19;japan;M_Stranger;9;8;0;0;0
682980;male;18;japan;Partner;NA;NA;NA;NA;NA
682980;male;18;japan;Mother;7;3;0.99907;0.84588;0.51349
682980;male;18;japan;Father;7;3;0.96523;0.78587;0.8488
682980;male;18;japan;Sister;NA;NA;NA;NA;NA
682980;male;18;japan;Brother;7;3;0.99629;0.90767;0.75146
682980;male;18;japan;Aunt;6;3;0.97497;0.42081;0.31376
682980;male;18;japan;Uncle;6;3;0.94112;0.62216;0.52989
682980;male;18;japan;F_Cousin;5;3;0.9694;0;0.0001941
682980;male;18;japan;M_Cousin;5;4;0.83913;0.71911;0.50456
682980;male;18;japan;F_Friend;4;5;0.99768;0;0.0009705
682980;male;18;japan;M_Friend;4;7;0.96523;0.60653;0.63111
682980;male;18;japan;F_Acq;3;4;0.98516;0;0.0009705
682980;male;18;japan;M_Acq;3;4;0.96523;0;0.00087345
682980;male;18;japan;F_Stranger;1;1;0.93;0;0
682980;male;18;japan;M_Stranger;1;1;0.96106;0;0
685826;male;18;japan;Partner;NA;NA;NA;NA;NA
685826;male;18;japan;Mother;6;5;0.60223;0;0.0012616
685826;male;18;japan;Father;6;5;0.59388;0.25142;0.0014557
685826;male;18;japan;Sister;6;4;0.31479;0.06321;0.0013587
685826;male;18;japan;Brother;NA;NA;NA;NA;NA
685826;male;18;japan;Aunt;6;4;0.32267;0.10263;0.039111
685826;male;18;japan;Uncle;3;4;0.35698;0.082741;0.0013587
685826;male;18;japan;F_Cousin;NA;NA;NA;NA;NA
685826;male;18;japan;M_Cousin;3;4;0.35883;0.24503;0.072302
685826;male;18;japan;F_Friend;8;6;0;0;0
685826;male;18;japan;M_Friend;8;6;0.66574;0.54759;0.43624
685826;male;18;japan;F_Acq;5;3;0;0;0
685826;male;18;japan;M_Acq;5;3;0.86045;0.081321;0.0012616
685826;male;18;japan;F_Stranger;1;1;0;0;0
685826;male;18;japan;M_Stranger;1;1;0;0;0
686355;male;18;japan;Partner;NA;NA;NA;NA;NA
686355;male;18;japan;Mother;10;10;0.99629;0.84659;0.73457
686355;male;18;japan;Father;9;8;0.99258;0.81179;0.94944
686355;male;18;japan;Sister;NA;NA;NA;NA;NA
686355;male;18;japan;Brother;7;2;0.00092721;0.58345;0
686355;male;18;japan;Aunt;5;5;0.12981;0.89986;0.0005823
686355;male;18;japan;Uncle;5;5;0.065832;0.913;0.0005823
686355;male;18;japan;F_Cousin;NA;NA;NA;NA;NA
686355;male;18;japan;M_Cousin;3;5;0.24942;0.82564;0.00067935
686355;male;18;japan;F_Friend;8;6;0.10153;0.62038;9.71E-05
686355;male;18;japan;M_Friend;8;7;1;0.9098;0.8387
686355;male;18;japan;F_Acq;5;5;0.0013908;0.87571;0.00029115
686355;male;18;japan;M_Acq;5;6;0.0018544;0.93608;0.0001941
686355;male;18;japan;F_Stranger;2;3;0.00046361;0.61186;0
686355;male;18;japan;M_Stranger;2;3;0.0013908;0.67543;0
690951;male;19;japan;Partner;NA;NA;NA;NA;NA
690951;male;19;japan;Mother;8;6;0.11219;0.8647;0.021254
690951;male;19;japan;Father;8;6;0.67038;0.78054;0.0021351
690951;male;19;japan;Sister;6;4;0.0037089;0.48224;0.0015528
690951;male;19;japan;Brother;NA;NA;NA;NA;NA
690951;male;19;japan;Aunt;3;4;0;0;0
690951;male;19;japan;Uncle;3;4;0;0;0
690951;male;19;japan;F_Cousin;3;4;0.0018544;0.94531;0.00087345
690951;male;19;japan;M_Cousin;3;4;0.0013908;0.96946;0.0001941
690951;male;19;japan;F_Friend;7;6;0.36857;0.75852;0.0009705
690951;male;19;japan;M_Friend;7;6;0.66203;0.65163;0.0015528
690951;male;19;japan;F_Acq;5;5;0;0;0
690951;male;19;japan;M_Acq;5;5;0.0013908;0.47514;0
690951;male;19;japan;F_Stranger;1;2;0.0013908;0.41868;0.016207
690951;male;19;japan;M_Stranger;1;2;0.0018544;0.41016;9.71E-05
708799;female;18;japan;Partner;NA;NA;NA;NA;NA
708799;female;18;japan;Mother;10;10;0;0.00035511;9.71E-05
708799;female;18;japan;Father;9;7;0;0;9.71E-05
708799;female;18;japan;Sister;10;8;0.15021;0;0
708799;female;18;japan;Brother;9;8;0.0013908;0.37997;9.71E-05
708799;female;18;japan;Aunt;NA;NA;NA;NA;NA
708799;female;18;japan;Uncle;NA;NA;NA;NA;NA
708799;female;18;japan;F_Cousin;1;3;0;0;0
708799;female;18;japan;M_Cousin;1;3;0;0;0
708799;female;18;japan;F_Friend;4;4;0.00092721;0.55291;9.71E-05
708799;female;18;japan;M_Friend;5;5;0;0;0
708799;female;18;japan;F_Acq;NA;NA;NA;NA;NA
708799;female;18;japan;M_Acq;NA;NA;NA;NA;NA
708799;female;18;japan;F_Stranger;1;1;0;0;0
708799;female;18;japan;M_Stranger;1;1;0;0;0
712539;female;19;japan;Partner;NA;NA;NA;NA;NA
712539;female;19;japan;Mother;9;4;0.21326;0.97798;0.36209
712539;female;19;japan;Father;9;3;0.0018544;0.41051;0
712539;female;19;japan;Sister;NA;NA;NA;NA;NA
712539;female;19;japan;Brother;8;3;0;0;0
712539;female;19;japan;Aunt;5;2;0.0064905;0.91726;0.0003882
712539;female;19;japan;Uncle;5;2;0.0050997;0;0
712539;female;19;japan;F_Cousin;7;3;0.010199;0.76172;0
712539;female;19;japan;M_Cousin;6;3;0.15902;0.69567;0.0003882
712539;female;19;japan;F_Friend;7;3;0.0046361;0.86612;0
712539;female;19;japan;M_Friend;NA;NA;NA;NA;NA
712539;female;19;japan;F_Acq;6;2;0.00046361;0.66761;9.71E-05
712539;female;19;japan;M_Acq;5;2;0;0;0
712539;female;19;japan;F_Stranger;2;1;0;0;0
712539;female;19;japan;M_Stranger;2;1;0;0;0
719262;female;19;japan;Partner;NA;NA;NA;NA;NA
719262;female;19;japan;Mother;10;10;0.56606;0.55753;0.75543
719262;female;19;japan;Father;10;10;0;0.11364;0.0003882
719262;female;19;japan;Sister;NA;NA;NA;NA;NA
719262;female;19;japan;Brother;10;10;0.0013908;0.70277;0.00048525
719262;female;19;japan;Aunt;7;8;0.00092721;0.42116;0.0003882
719262;female;19;japan;Uncle;7;8;0.00046361;0.21094;0.00029115
719262;female;19;japan;F_Cousin;7;8;0;0.21342;0.2929
719262;female;19;japan;M_Cousin;7;8;0.0018544;0.51243;0.00048525
719262;female;19;japan;F_Friend;8;9;0.28048;0.022372;0.19061
719262;female;19;japan;M_Friend;6;5;0.00046361;0.49645;9.71E-05
719262;female;19;japan;F_Acq;5;4;0.00046361;0.3679;0.00029115
719262;female;19;japan;M_Acq;5;2;0;0;0
719262;female;19;japan;F_Stranger;1;1;0;0;0
719262;female;19;japan;M_Stranger;1;1;0;0;0
724787;female;18;japan;Partner;NA;NA;NA;NA;NA
724787;female;18;japan;Mother;9;10;0.99861;0.65483;0.59278
724787;female;18;japan;Father;8;7;0.99768;0.16051;9.71E-05
724787;female;18;japan;Sister;NA;NA;NA;NA;NA
724787;female;18;japan;Brother;NA;NA;NA;NA;NA
724787;female;18;japan;Aunt;6;4;0.99768;0.45916;9.71E-05
724787;female;18;japan;Uncle;6;4;0;0.0046165;0
724787;female;18;japan;F_Cousin;7;9;0.8076;0.35085;0.46856
724787;female;18;japan;M_Cousin;NA;NA;NA;NA;NA
724787;female;18;japan;F_Friend;8;6;0.97775;0.44247;0.0011646
724787;female;18;japan;M_Friend;6;4;0;0;0
724787;female;18;japan;F_Acq;4;2;0;0;0
724787;female;18;japan;M_Acq;4;2;0;0;0
724787;female;18;japan;F_Stranger;1;1;0;0;0
724787;female;18;japan;M_Stranger;1;1;0;0;0
728326;female;19;japan;Partner;NA;NA;NA;NA;NA
728326;female;19;japan;Mother;9;9;0.0013908;0.96982;0.0001941
728326;female;19;japan;Father;4;6;0.00046361;0.62784;0.0010675
728326;female;19;japan;Sister;NA;NA;NA;NA;NA
728326;female;19;japan;Brother;NA;NA;NA;NA;NA
728326;female;19;japan;Aunt;3;5;0.00092721;0.8608;0.027756
728326;female;19;japan;Uncle;1;1;0.00092721;0.75781;0
728326;female;19;japan;F_Cousin;1;1;0;0.66477;9.71E-05
728326;female;19;japan;M_Cousin;1;1;0;0;0
728326;female;19;japan;F_Friend;NA;NA;NA;NA;NA
728326;female;19;japan;M_Friend;NA;NA;NA;NA;NA
728326;female;19;japan;F_Acq;3;2;0.0013908;0.82138;0.0040761
728326;female;19;japan;M_Acq;1;1;0;0;0
728326;female;19;japan;F_Stranger;1;1;0;0;0
728326;female;19;japan;M_Stranger;1;1;0;0;0
730080;female;19;japan;Partner;NA;NA;NA;NA;NA
730080;female;19;japan;Mother;10;9;0.60732;0.97905;0.012616
730080;female;19;japan;Father;7;4;0;0;9.71E-05
730080;female;19;japan;Sister;NA;NA;NA;NA;NA
730080;female;19;japan;Brother;8;3;0;0;9.71E-05
730080;female;19;japan;Aunt;9;9;0.082058;0.91016;0.00067935
730080;female;19;japan;Uncle;2;1;0;0;0
730080;female;19;japan;F_Cousin;3;4;0.00046361;0.86648;9.71E-05
730080;female;19;japan;M_Cousin;8;8;0.00092721;0.90838;0.37296
730080;female;19;japan;F_Friend;7;7;0.0018544;0.84943;0.0009705
730080;female;19;japan;M_Friend;NA;NA;NA;NA;NA
730080;female;19;japan;F_Acq;5;5;0;0;0
730080;female;19;japan;M_Acq;1;1;0;0;0
730080;female;19;japan;F_Stranger;4;4;0.0013908;0.56747;0.0034938
730080;female;19;japan;M_Stranger;2;1;0;0;0
739957;female;18;japan;Partner;NA;NA;NA;NA;NA
739957;female;18;japan;Mother;10;10;1;1;1
739957;female;18;japan;Father;10;10;0.002318;0.84126;0.33938
739957;female;18;japan;Sister;NA;NA;NA;NA;NA
739957;female;18;japan;Brother;10;10;0.97497;0.8228;0.46361
739957;female;18;japan;Aunt;8;3;0.99073;0.92188;0.64062
739957;female;18;japan;Uncle;8;1;0;0;0
739957;female;18;japan;F_Cousin;8;5;0.99397;0.89915;0.9245
739957;female;18;japan;M_Cousin;8;4;0.0018544;0.94283;0.0003882
739957;female;18;japan;F_Friend;9;9;1;0.913;0.94944
739957;female;18;japan;M_Friend;NA;NA;NA;NA;NA
739957;female;18;japan;F_Acq;4;4;0.0083449;0.90305;0.43207
739957;female;18;japan;M_Acq;3;1;0;0;0
739957;female;18;japan;F_Stranger;2;1;0.0018544;0.94602;9.71E-05
739957;female;18;japan;M_Stranger;2;1;0;0;0
754174;female;19;japan;Partner;NA;NA;NA;NA;NA
754174;female;19;japan;Mother;10;7;0.030598;0.90696;0.00048525
754174;female;19;japan;Father;10;10;0.47566;0.79084;0.0005823
754174;female;19;japan;Sister;10;8;0.42188;0.85973;0.00048525
754174;female;19;japan;Brother;NA;NA;NA;NA;NA
754174;female;19;japan;Aunt;NA;NA;NA;NA;NA
754174;female;19;japan;Uncle;NA;NA;NA;NA;NA
754174;female;19;japan;F_Cousin;NA;NA;NA;NA;NA
754174;female;19;japan;M_Cousin;NA;NA;NA;NA;NA
754174;female;19;japan;F_Friend;5;6;0.0041725;0.88104;9.71E-05
754174;female;19;japan;M_Friend;1;3;0;0;0
754174;female;19;japan;F_Acq;NA;NA;NA;NA;NA
754174;female;19;japan;M_Acq;NA;NA;NA;NA;NA
754174;female;19;japan;F_Stranger;3;3;0;0;0
754174;female;19;japan;M_Stranger;2;3;0;0;0
755202;female;19;japan;Partner;10;9;0.5248;0.99929;0.80891
755202;female;19;japan;Mother;10;10;0.99907;0.81783;0.85792
755202;female;19;japan;Father;7;8;0.0013908;0.79474;0.029891
755202;female;19;japan;Sister;NA;NA;NA;NA;NA
755202;female;19;japan;Brother;8;8;0.94529;0.89737;0.56832
755202;female;19;japan;Aunt;6;7;0.47242;0.99609;0.01941
755202;female;19;japan;Uncle;2;1;0;0;0
755202;female;19;japan;F_Cousin;1;2;0;0;0
755202;female;19;japan;M_Cousin;1;1;0;0;0
755202;female;19;japan;F_Friend;7;10;0.0018544;0.97798;0.037267
755202;female;19;japan;M_Friend;NA;NA;NA;NA;NA
755202;female;19;japan;F_Acq;2;3;0.0013908;0.85582;0.015334
755202;female;19;japan;M_Acq;1;1;0;0;0
755202;female;19;japan;F_Stranger;1;2;0.0013908;0.43679;0.03552
755202;female;19;japan;M_Stranger;1;1;0;0;0
760750;female;19;japan;Partner;NA;NA;NA;NA;NA
760750;female;19;japan;Mother;9;4;0.0018544;0.6456;0.012714
760750;female;19;japan;Father;9;3;0.00092721;0.43466;9.71E-05
760750;female;19;japan;Sister;NA;NA;NA;NA;NA
760750;female;19;japan;Brother;8;2;0;0;0
760750;female;19;japan;Aunt;7;3;0.00092721;0.46129;0
760750;female;19;japan;Uncle;7;1;0;0;0
760750;female;19;japan;F_Cousin;7;4;0.0013908;0.33665;9.71E-05
760750;female;19;japan;M_Cousin;7;3;0.00046361;0.53587;0
760750;female;19;japan;F_Friend;7;5;0.1006;0.75355;0.007764
760750;female;19;japan;M_Friend;7;4;0.0018544;0.37358;0.023389
760750;female;19;japan;F_Acq;6;5;0.0013908;0.33949;0.046778
760750;female;19;japan;M_Acq;6;4;0.0013908;0.91087;0.00067935
760750;female;19;japan;F_Stranger;4;3;0.00092721;0.5071;0.0001941
760750;female;19;japan;M_Stranger;4;2;0.0013908;0.75994;0.0001941
765484;female;19;japan;Partner;10;10;1;0.70774;0.92469
765484;female;19;japan;Mother;10;8;0.99907;0.55433;0.73273
765484;female;19;japan;Father;10;8;0.00046361;0.41406;0.0001941
765484;female;19;japan;Sister;10;7;0.031989;0.913;0.36083
765484;female;19;japan;Brother;10;6;0;0;0
765484;female;19;japan;Aunt;8;7;0;0;0
765484;female;19;japan;Uncle;8;7;0;0;0
765484;female;19;japan;F_Cousin;8;8;0.00046361;0.71307;0.0032997
765484;female;19;japan;M_Cousin;8;7;0;0;0
765484;female;19;japan;F_Friend;9;7;0.38016;0.16016;0.36898
765484;female;19;japan;M_Friend;6;7;0;0;0
765484;female;19;japan;F_Acq;8;6;0;0;0
765484;female;19;japan;M_Acq;6;6;0;0;0
765484;female;19;japan;F_Stranger;4;6;0;0;0
765484;female;19;japan;M_Stranger;4;7;0;0;0
766524;female;18;japan;Partner;NA;NA;NA;NA;NA
766524;female;18;japan;Mother;8;6;0.15299;0.49964;0.00048525
766524;female;18;japan;Father;7;5;0.091331;0.98331;0.00048525
766524;female;18;japan;Sister;NA;NA;NA;NA;NA
766524;female;18;japan;Brother;NA;NA;NA;NA;NA
766524;female;18;japan;Aunt;6;5;0.10663;0.96236;0.0005823
766524;female;18;japan;Uncle;1;1;0;0;0
766524;female;18;japan;F_Cousin;NA;NA;NA;NA;NA
766524;female;18;japan;M_Cousin;1;1;0;0;0
766524;female;18;japan;F_Friend;6;7;0.0018544;0.95987;0.0001941
766524;female;18;japan;M_Friend;5;4;0.00092721;0.69957;0.0003882
766524;female;18;japan;F_Acq;6;5;0.0013908;0.82528;0
766524;female;18;japan;M_Acq;4;3;0.0013908;0.78658;0
766524;female;18;japan;F_Stranger;3;1;0;0;0
766524;female;18;japan;M_Stranger;4;1;0;0;0
772287;male;34;japan;Partner;NA;NA;NA;NA;NA
772287;male;34;japan;Mother;5;6;0.42235;0.70987;0.57298
772287;male;34;japan;Father;7;8;0.87297;0.40767;0.71458
772287;male;34;japan;Sister;NA;NA;NA;NA;NA
772287;male;34;japan;Brother;7;8;0.62031;0.86861;0.82667
772287;male;34;japan;Aunt;4;5;0.83449;0.27415;0.60957
772287;male;34;japan;Uncle;4;5;0.81085;0.3267;0.51766
772287;male;34;japan;F_Cousin;4;5;0.82012;0.14808;0.7696
772287;male;34;japan;M_Cousin;4;5;0;0;0
772287;male;34;japan;F_Friend;4;4;0;0.12997;0.00048525
772287;male;34;japan;M_Friend;4;4;0.45109;0.22514;0.59035
772287;male;34;japan;F_Acq;4;4;0.81085;0.59233;0.63519
772287;male;34;japan;M_Acq;4;4;0.50348;0.48722;0.5822
772287;male;34;japan;F_Stranger;1;1;0;0.17756;0.00048525
772287;male;34;japan;M_Stranger;1;1;0.082522;0.50213;0.00029115
779638;male;34;japan;Partner;NA;NA;NA;NA;NA
779638;male;34;japan;Mother;7;5;1;0.98224;0.85384
779638;male;34;japan;Father;7;5;0.98748;0.99574;0.94614
779638;male;34;japan;Sister;6;5;0.98146;0.98509;0.94691
779638;male;34;japan;Brother;NA;NA;NA;NA;NA
779638;male;34;japan;Aunt;NA;NA;NA;NA;NA
779638;male;34;japan;Uncle;NA;NA;NA;NA;NA
779638;male;34;japan;F_Cousin;5;4;0.0018544;0.97301;0.0015528
779638;male;34;japan;M_Cousin;5;4;0.0018544;0.99467;0.00087345
779638;male;34;japan;F_Friend;NA;NA;NA;NA;NA
779638;male;34;japan;M_Friend;7;5;0.0018544;0.97266;0.00067935
779638;male;34;japan;F_Acq;4;4;0.02179;0.97088;0.00067935
779638;male;34;japan;M_Acq;4;4;0.0018544;0.99432;0.00029115
779638;male;34;japan;F_Stranger;2;5;0.0018544;0.96023;0.00067935
779638;male;34;japan;M_Stranger;2;3;0.0013908;0.93821;0
785019;male;37;japan;Partner;10;10;1;0.97053;0.99816
785019;male;37;japan;Mother;8;8;0.99954;0.96697;0.58269
785019;male;37;japan;Father;8;7;0.037089;0.97017;0.58967
785019;male;37;japan;Sister;8;8;0.99907;0.95419;0.52931
785019;male;37;japan;Brother;8;6;0.0018544;0.9233;0.49583
785019;male;37;japan;Aunt;5;5;0.0013908;0.96236;0.55134
785019;male;37;japan;Uncle;5;5;0.002318;0.94425;0.46176
785019;male;37;japan;F_Cousin;5;5;0.0018544;0.93928;0.45264
785019;male;37;japan;M_Cousin;5;5;0.0018544;0.9233;0.49262
785019;male;37;japan;F_Friend;5;6;0.002318;0.90732;0.51291
785019;male;37;japan;M_Friend;6;5;0.002318;0.98864;0.52475
785019;male;37;japan;F_Acq;4;5;0.0018544;0.96733;0.52261
785019;male;37;japan;M_Acq;4;5;0.0013908;0.91193;0.46729
785019;male;37;japan;F_Stranger;1;4;0.025962;0.88849;0.53892
785019;male;37;japan;M_Stranger;1;4;0.002318;0.99751;0.0012616
790177;male;41;japan;Partner;3;10;1;0.98402;1
790177;male;41;japan;Mother;10;10;1;0.97621;0.99651
790177;male;41;japan;Father;9;8;0.99954;0.95135;0.99495
790177;male;41;japan;Sister;NA;NA;NA;NA;NA
